study_id,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,n_high,overall,source_read,quote_item6,quote_item10,notes
2-s2.0-85073061780,HIGH,HIGH,LOW,NA,NA,HIGH,HIGH,LOW,LOW,HIGH,5,HIGH,full_text,"Once the previous processes had been completed, 10 medical doctors were asked to manually classify the tweets into the following categories: 1. Accurate health information. 2. Inaccurate health information. 3. Not sure about the accuracy.","This resulted in 109 labeled tweets in the spreadsheet, 75 (68.8%) of which were labeled as trustworthy (ie, tweets that both doctors labeled as accurate) and 34 of (31.2%) of which were labeled as untrustworthy (ie, tweets that both doctors labeled as inaccurate).","Albalawi et al. 2019 (JMIR). Item1/2 HIGH: universe is a health-lexicon keyword corpus of Saudi tweets, not any audience. Item3 LOW: 2,800 tweets drawn with Python's random from 97,248 collected. Items 4/5 NA (content analysis). Item6 HIGH: no external ground truth or written criteria - two doctors' unaided subjective accurate/inaccurate judgement; 191 of 300 tweets (64%) were dropped because a doctor was 'not sure' or the two disagreed, which is itself evidence the case definition was not operable, and dropping the hard cases conditions the 31.2% on easy-to-adjudicate tweets. Item7 HIGH: kappa=.872 is reported only for the health-relatedness annotators, not for the doctors' accuracy labels; no validated instrument. Item9 LOW: two dated extraction waves (18 May and 7 Aug 2018). Item10 HIGH: denominator is 109 doctor-agreed, keyword-selected health tweets - self-described as a 'prototype/pilot' study; carries no audience-exposure meaning. Both 6 and 10 HIGH -> HIGH."
2-s2.0-85074511992,HIGH,HIGH,LOW,NA,NA,HIGH,LOW,LOW,LOW,HIGH,4,HIGH,full_text,"Our methodology describes “junk news” as sources that meet three out of the following five criteria: (1) professionalism, where sources fall short of the standards of professional journalistic practice including information about authors, editors, and owners; (2) style, where inflammatory language, suggestion, ad hominem attacks and misleading visuals are used; (3) credibility, where sources report on unsubstantiated claims, rely on conspiratorial and dubious sources, and do not post corrections; (4) bias, where reporting is highly biased and ideologically skewed and opinion is presented as fact; and (5) counterfeit, where sources mimic established news publications in branding, design, and content presentation.","The largest proportion of content being shared by Twitter users interested in UK politics comes from Professional News Sources, which account for 48.8% of all content. In comparison, Junk News and Information account for 10.3% of all content shared.","Neudert, Howard & Kollanyi 2019 (Social Media + Society), FR/UK/DE elections. Item1/2 HIGH: frame is manually chosen election hashtags on Twitter, generalised to 'voters'; hashtag-seeded, and Twitter users are not the electorate. Item3 LOW: Streaming API collection plus a random 10% sample of tweets for coding. Items 4/5 NA (source-level content analysis of shared URLs). Item6 HIGH: 3-of-5 source-level criteria in which bias, style and professionalism (quality/partisanship) can alone satisfy the threshold without any falsity determination - the CONTENT-vs-QUALITY failure. Item7 LOW: Krippendorff's alpha = .89 reported, 22 months of iterative codebook development; caveat that the alpha comes from the shared English/US dataset and 'We did not calculate intercoder reliability scores within the language-specific teams'. Item8/9 LOW: same API, same typology; dated 7-10 day campaign windows per country. Item10 HIGH: denominator is all classified URLs shared under election hashtags (a political-hashtag subset), not any audience's news or media diet."
2-s2.0-85074596916,HIGH,HIGH,LOW,NA,NA,HIGH,LOW,LOW,LOW,HIGH,4,HIGH,full_text,"Junk news satisfies at least three out of the five following criteria: (1) professionalism, (2) style, (3) credibility, (4) bias, and (5) counterfeit. Our coding decisions encapsulate the content of the domain as a whole (i.e., style, bias, credibility), information about authors and the organization (i.e., professionalism), and the layout and design of the domain itself (i.e., counterfeit).","What are the salient qualities of political news and information shared over social media and how much of the content purporting to be political news and information during the two events was junk news? Based on our grounded typology, Table 2 breaks down the categorical proportions and total counts of sources that citizens shared on Twitter. [Table 2 row: Junk News and Information 486,446 = 17.4%; 21,071 = 18.1%]","Bradshaw, Howard, Kollanyi & Neudert 2019 (Political Communication), US 2016 election + 2018 SOTU. Same Oxford/COMPROP design as 2-s2.0-85074511992. Item1/2 HIGH: manually selected political hashtags, streaming API capped at ~1% of matching public tweets, representativeness explicitly acknowledged as contested. Item3 LOW: full streaming collection of matching tweets; reliability sets drawn as random 50-source samples. Items 4/5 NA. Item6 HIGH: bias/style/professionalism can supply the 3-of-5 threshold with no falsity check; 710 sources coded at domain level only. Item7 LOW: Krippendorff's alpha = 0.89 on the US dataset actually analysed here (stronger than the European companion paper), with disputed cases arbitrated in team meetings. Item8/9 LOW: single instrument, dated windows (1-9 Nov 2016; 24-30 Jan 2018). Item10 HIGH: denominator is 2,792,760 URLs shared under political hashtags, including buckets such as video/image sharing and shopping - a hashtag-defined conversation, not an audience diet. The 17.4% therefore cannot be read as population exposure."
2-s2.0-85075076652,HIGH,HIGH,LOW,NA,NA,HIGH,HIGH,LOW,LOW,HIGH,5,HIGH,full_text,We manually categorized posts into the four types of false narratives: All posts that made a direct claim that Black Panther was Alt-Right through words or images were categorized as Alt-Right. All posts that made a claim of a scene occurring in the movie that did not occur were labeled as Fake Scene.,The total amount of tweets discussing or sharing any of the four false-narrative types make up only approximately 2.6% of the total conversation that we were able to collect.,"Ng, Robertson et al. (ACM JDIQ 2019), #BlackPanther. Item1/2 HIGH: single-hashtag, single-film conversation over 16 days; the false-narrative numerator was seeded from 15 Buzzfeed/Vox news articles and then keyword-expanded, so both frame and numerator are journalism-curated. Item3 LOW: all tweets containing '#BlackPanther' 8-23 Feb 2018 were collected (census of the frame). Items 4/5 NA. Item6 HIGH: author-devised typology of four narratives the authors happened to notice; no fact-check ground truth; Satire Attack posts are counted inside the false-information total, conflating satire with falsity. Item7 HIGH: no kappa/alpha, no validated instrument, manual categorisation by the authors. Item9 LOW: 8-23 Feb 2018 stated and event-appropriate. Item10 HIGH: numerator is 303 hand-found origin posts plus their retweets/replies (necessarily an undercount of the actual false content), and the denominator is a hashtag conversation for one movie, not a media diet; the 5,989,967-tweet dataset also folds in 278 users' full timelines. 2.6% is 'share of one hashtag conversation', not prevalence."
2-s2.0-85076877757,HIGH,HIGH,HIGH,HIGH,LOW,HIGH,HIGH,HIGH,LOW,HIGH,8,HIGH,full_text,"Éstas fueron verificadas para identificar si se trataba de una información: 1) completamente verdadera; 2) parcialmente falsa, o 3) totalmente falsa. Este análisis se basó en un manual del portal de noticias brasileño G12 [EN: 'These were verified to identify whether the information was: 1) completely true; 2) partially false, or 3) totally false. This analysis was based on a manual from the Brazilian news portal G1']","Tras recibir y organizar los datos de cada grupo, se seleccionaron los contenidos multimedia –texto, imagen fija, vídeo, enlace, pdf y audio– compartidos que correspondían a temas políticos, obteniendo una muestra con 472 publicaciones. [EN: 'After receiving and organising the data from each group, the shared multimedia contents - text, still image, video, link, pdf and audio - corresponding to political topics were selected, giving a sample of 472 posts.']","Canavilhas, Colussi & Bacelar Moura 2019 (El profesional de la informacion), Brazil WhatsApp family groups. Item1/2/3 HIGH: 10 family groups recruited by an open call posted on Facebook/WhatsApp; pure convenience. Item4 HIGH: opt-in and attrition are described but not quantified or adjusted - 4 of 14 groups discarded for incomplete data, and 22 people declined precisely because they had left the group over election arguments or had deleted its content, which selects against the most conflictual (likely most misinformation-heavy) groups. Item5 LOW: the actual message trace was supplied by the group members themselves. Item6 HIGH: the standard is the G1 'Fato ou Fake' journalistic checklist, whose first criterion is whether the headline is eye-catching or the story unusual - sensationalism and sourcing heuristics standing in for a falsity verdict; no fact-checker ruling per item. Item7 HIGH: no reliability statistic, no validated instrument. Item8 HIGH: mixed collection modes - iOS users exported chat files, Android users re-forwarded posts by hand because of an export attachment limit, which almost certainly loses content unevenly. Item9 LOW: October 2018 stated. Item10 HIGH: denominator is 472 posts already filtered to political topics, so the 60%/38.8% are shares of political content, not of what these groups actually saw. 8 HIGH items -> HIGH."
2-s2.0-85078014559,HIGH,HIGH,LOW,NA,LOW,HIGH,HIGH,HIGH,LOW,HIGH,6,HIGH,full_text,"To this aim we manually compiled a list of 63 disinformation websites that were still active in January 2019. We relied on blacklists curated by local fact-checking organizations (such as ""butac.net"", ""bufale.net"" and ""pagellapolitica.it""); these include websites and blogs which share hyper-partisan and conspiratorial news, hoaxes, pseudo-science and satire.","In fact, approximately 20% of the community (~4k users) accounts for more than 90% of total tweets (~330k), in accordance with similar findings elsewhere [10, 9, 8].","Pierri, Artoni & Ceri 2019 (Italian disinformation, 2019 EP elections). Item1 HIGH: the universe is users who shared disinformation URLs - selection on the outcome, the textbook item-1 failure. Item2 HIGH: domain-keyword-seeded query frame. Item3 LOW: 'using the standard streaming endpoint allows to gather 100% of shared tweets matching the defined query' - a complete trace of the frame. Item4 NA (public trace, no respondents). Item5 LOW: users' own sharing behaviour. Item6 HIGH: author-compiled 63-domain list that by the authors' own description mixes hyper-partisan, conspiratorial, pseudo-science AND satire, with no article-level verification ('we do not verify each news article manually but we assign the disinformation label to all items published on websites labeled as such'). Item7 HIGH: no reliability statistic, list not validated. Item8 HIGH: the instrument changed mid-collection - 'We initially started with only a dozen of websites, and we successively added other sources' - plus annotated network failures interrupting collection, so exposure is not measured uniformly across the period or across domains. Item9 LOW: 1 Jan - 27 May 2019, five months, stated. Item10 HIGH: the concentration denominator is total disinformation tweets among users already selected for sharing disinformation, so '20% account for >90%' is concentration within the misinformation-sharing subpopulation, not within any audience; the 95%/top-10-sources figure has the same closed denominator (and is source rather than user concentration). 6 HIGH items and both 6+10 HIGH -> HIGH."
2-s2.0-85079874634,HIGH,HIGH,HIGH,NA,NA,HIGH,LOW,LOW,HIGH,HIGH,6,HIGH,full_text,"The DISCERN Tool is a validated grading scale/rubric designed to judge the quality of medical articles and videos [5,8]. The DISCERN tool is a 16-question survey that a can be used to grade the quality of medical literature regarding treatment choices for medical conditions, in this case, deep brain stimulation.","Of the 42 videos included, only 10 (24%) scored greater than 3 (good score) (Tables 1 and 2).","Tripathi et al. 2020 (J Clin Neurosci), deep brain stimulation YouTube videos. Item1/2 HIGH: universe is the first three pages of YouTube results for five DBS keywords, further restricted to uploads by universities/hospitals - an artificial curated corpus that no audience actually consumes in that composition. Item3 HIGH: relevance-ranked top-N selection, no random sampling or census. Items 4/5 NA (content analysis). Item6 HIGH and load-bearing: the outcome is DISCERN educational quality ('good' vs 'unhelpful'), not falsity - the paper never determines that any statement is false. This is the clearest QUALITY-substituting-for-CONTENT case in the shard, and the extracted 76% is '% not scoring above 3 on a quality rubric'. Item7 LOW: DISCERN is a validated instrument and an 80% inter-rater agreement across four graders on 10 shared videos is reported. Item8 LOW: single search, single period, four raters using one rubric. Item9 HIGH: a single May 2019 search snapshot with no observation window, presented as the state of available information. Item10 HIGH: denominator is 42 institutionally-uploaded videos with no view-weighting, so the figure is unrelated to how much misinformation any viewer encountered."
2-s2.0-85081743293,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,1,MODERATE,full_text,Our goal was to analyse consumption of news from untrustworthy sources rather than exposure to false information as such—a necessity given the impossibility of assessing the accuracy of all information that people encounter about politics. We specifically sought to identify websites that “lack the news media’s editorial norms and processes for ensuring the accuracy and credibility of information”47.,"The denominator for information consumption includes total exposure to those websites as well as the number of pages visited on websites that were classified as focusing on hard-news topics (excluding Amazon, Twitter and YouTube). Respondents who did not visit any of these websites were excluded from the information-diet graph.","Guess, Nyhan & Reifler 2020 (Nature Human Behaviour), YouGov Pulse. Strongest study in the shard. Item1 LOW: target population is US adults 18+, survey-weighted, benchmarked against the 2016 ANES face-to-face survey on demographics and turnout (56.6% recorded turnout vs 54.7% national). Item2 LOW despite the opt-in Pulse panel, because the deviations are reported openly (sub-high-school under-represented, sample tilts Democratic) and weighted. Item3 LOW: complete page-level behavioural trace for the 2,525 analysed respondents. Item4 LOW: informed consent documented, 2,525 of 3,251 respondents retained, composition of the retained subset explicitly compared to the full panel and to ANES. Item5 LOW: passive URL-level web traffic from respondents' own machines. Item6 LOW: Grinberg et al. black/orange/red list (490 domains) built by journalists, fact checkers and human review of editorial practice, validated here against professional fact checks (>93% of articles from those categories were determined false) and replicated with the Allcott-Gentzkow list and with a fact-checked-articles-only measure. This is external ground truth, notwithstanding the authors' own caution quoted above. Item7 LOW: externally constructed, validated, sensitivity-tested classifier. Item8 LOW: uniform desktop/laptop tracking software for all respondents. Item9 LOW: 7 Oct - 14 Nov 2016 stated and matched to the campaign claim. Item10 HIGH, and this is the whole point of the review's thesis: the headline 5.9% (and 11.0%/0.8%/1.1%/0.4%) uses a hard-news-plus-untrustworthy denominator that excludes entertainment, video, social and mail, and further excludes respondents who visited none of those sites; desktop-only tracking with no in-feed Facebook and mobile data for only 19% of respondents shrinks the denominator further. The REACH estimates in this record (44.3%, 56.7%, 27.7%, 23.0%, 10.7%) do have an appropriate weighted-population denominator, so item 10 is HIGH for the diet-share estimates only - flagged because a single item rating has to cover both. One of items 6/10 HIGH -> MODERATE."
2-s2.0-85083041268,HIGH,HIGH,HIGH,NA,NA,HIGH,HIGH,LOW,HIGH,HIGH,7,HIGH,full_text,degree of misinformation compared to currently available evidence on surgical BPH treatment as reported by the EAU guidelines 7 (no; very little; moderate; high; extreme),"If more videos met the inclusion criteria, the 20 videos with the most views were selected.","Swiss YouTube LUTS/BPH surgical-treatment video analysis, 2020. Item1/2 HIGH: universe is YouTube search results for 15 treatment-specific keyword categories - a curated topical corpus. Item3 HIGH: explicit top-N-by-views selection (max 20 per category, ranked by views), with a >=500-view floor; over 2,000 videos were reduced to 159 by these filters. Items 4/5 NA (content analysis). Item6 HIGH: 'misinformation' is defined as departure from EAU clinical guidelines on a 5-level author-devised scale - guideline non-adherence standing in for falsity, exactly the boundary the review codes as QUALITY rather than CONTENT; an outdated-but-true or guideline-divergent statement counts as misinformation. Item7 HIGH: DISCERN is validated but the misinformation scale is bespoke; two independent raters with third-author arbitration, and NO reliability statistic is reported anywhere in the paper. Item8 LOW: one protocol, one platform, one period. Item9 HIGH: single May 2019 search snapshot, no prevalence window. Item10 HIGH: denominator is 159 top-viewed videos with no view-weighting of the numerator, so 86.8% describes the sampled video set, not what patients actually watched. 7 HIGH items -> HIGH."
2-s2.0-85083323285,LOW,LOW,LOW,UNCLEAR,LOW,HIGH,LOW,LOW,LOW,LOW,1,MODERATE,full_text,"fake news consumption is the time spent on 1 of 98 websites previously identified by researchers (8), professional fact checkers, and journalists as sources of fake, deceptive, low-quality, or hyperpartisan news.","our finding that fake news is extremely rare, comprising only about one-tenth of 1% of Americans’ overall daily media diet","Allen, Howland, Mobius, Rothschild & Watts 2020 (Science Advances). Item1/2 LOW: nationally representative Nielsen TV panel (N~100,000) plus Comscore's nationally representative desktop+mobile panel plus the Nielsen desktop web panel - the broadest frame in the corpus. Item3 LOW: panel-based behavioural measurement with an explicitly random, viewing-time-weighted sample of 360,000 YouTube videos for the passive-exposure imputation. Item4 UNCLEAR: these are commercial vendor panels; no response, attrition or panel-conditioning figures are reported (the Nielsen web panel shrinks from 90,000 in 2016 to 60,000 in 2018 with no attrition analysis), so non-response bias cannot be judged from the paper. Item5 LOW: metered behavioural trace of the panellists themselves. Item6 HIGH: 98 publisher-level sites covering 'fake, deceptive, low-quality, or hyperpartisan news' - the authors state plainly that 'our definition of fake news includes highly biased and hyperpartisan news sites such as Breitbart.com', so quality/partisanship stands in for falsity. Mitigating (recorded, not scored): the breadth is deliberately conservative against their own conclusion and they re-run the numbers restricted to black+red sites. Item7 LOW: list-based classification inherited from published research, with sensitivity analyses. Item8 LOW despite three different panels, because mode differences are reconciled through the ~15,000-person overlap panel that appears in both the Nielsen web and TV panels; the desktop-only limitation is stated and its direction reasoned through. Item9 LOW: 2016-2018 monthly series. Item10 LOW and exemplary: the denominator is total daily media consumption (~460 min/person/day across TV, desktop and mobile), and the 1% figure uses total news consumption including TV - a whole-diet denominator rather than a curated subset. One of items 6/10 HIGH -> MODERATE."
